loss,accuracy,precision,recall,auc,val_loss,val_accuracy,val_precision,val_recall,val_auc
0.21145671606063843,0.9087772369384766,0.8924923539161682,0.9643179178237915,0.9663032293319702,0.03491488844156265,0.9936696290969849,1.0,0.9936696290969849,0.0
0.15335693955421448,0.9236982464790344,0.9110046029090881,0.9675099849700928,0.9818968772888184,0.023392602801322937,0.9967492818832397,1.0,0.9967492818832397,0.0
0.147073432803154,0.9261221289634705,0.9149346947669983,0.9669285416603088,0.9833751916885376,0.027424586936831474,0.9927571415901184,1.0,0.9927571415901184,0.0
0.14401839673519135,0.9284746646881104,0.9202413558959961,0.9645434021949768,0.9842420220375061,0.02623687870800495,0.9944109916687012,1.0,0.9944109916687012,0.0
0.14217765629291534,0.9283463358879089,0.9202536940574646,0.9642941951751709,0.984643280506134,0.02678663283586502,0.9936696290969849,1.0,0.9936696290969849,0.0
